key,symbol,settlement,side,fecha_nano,position,price,quantity
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066983406778953,0,1142.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066983455907225,0,1142.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066983958912768,0,1142.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066984287902575,0,1142.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066985673018407,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066985673220809,0,1142.5,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066985673452037,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066989569246537,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066990636662551,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066990687046213,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066991181610452,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066995638953706,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747066997751611075,0,1142.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067004746637631,0,1142.5,16
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067004746843421,0,1142.5,16
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067018000406308,0,1142.5,16
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067020299866667,0,1142.5,16
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067020944305572,0,1142.5,16
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067025865449472,0,1142.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067025865660373,0,1142.0,207
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067025865874277,0,1142.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067025915643438,0,1142.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067028366939878,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067028367149818,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067029162028562,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067029368373583,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067030698686766,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067033187102042,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067033234294523,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067033541791941,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067035671873460,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067039204533669,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067040162839158,0,1142.0,237
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067042385490276,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067042385697966,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067048351906837,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067049760381805,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067061194785699,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067062033863424,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067062362164601,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067067621025147,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067098026112506,0,1142.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067104525899953,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067104526113951,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067110951006384,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067110999299294,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067111323092745,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067124377721918,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067125070566937,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067125358805065,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067152541658418,0,1142.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067196292850161,0,1142.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067196293013541,0,1142.0,442
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067196293254027,0,1142.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067197554971864,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067197555180357,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067198013679201,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067198378212556,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067201410450414,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067202014029224,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067202365218709,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067202445650429,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067202510563231,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067202793855972,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067203173616650,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067204427648350,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067207495453830,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067208079835367,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067208425407115,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067209012654229,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067209369435729,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067213032632184,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067213419011510,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067214883451558,0,1143.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067215404740989,0,1142.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067215404971673,0,1142.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067218669928591,0,1142.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067220877939394,0,1142.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067221933729566,0,1142.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067236787288419,0,1143.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067236787503143,0,1143.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067236787718964,0,1143.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067236848297631,0,1143.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067237893266003,0,1143.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067242780652605,0,1143.5,48
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067242962866782,0,1143.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067242963053295,0,1143.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067243963916068,0,1143.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067246106048842,0,1143.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067246157109266,0,1143.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067247615672257,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067247615945749,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067260431093138,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067260477948289,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067260945389188,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067260994631993,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067267816086744,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067269132019611,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067281331398245,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067305505163144,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067306014745047,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067306386269255,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067308398031708,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067308452997702,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067308952201334,0,1143.5,33
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067309998824874,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067309998999418,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067310048943137,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067310560903241,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067311311082201,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067311555705584,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067312050063809,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067316275199538,0,1143.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067320267245011,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067320267450934,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067320267672267,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067321033260246,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067321366316883,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067336964362017,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067339829020384,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067341940174446,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067343022433677,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067356236262331,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067363484494275,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067363545355180,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067363846094781,0,1143.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067367105731480,0,1143.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067367106006704,0,1143.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067367154562326,0,1143.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067367205448583,0,1143.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067367629829795,0,1143.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067370592023919,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067370592318013,0,1143.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067370592538463,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067373448746282,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067373448951443,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067374060440871,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067374744089232,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067375267259096,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067375317969527,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067375639121962,0,1143.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067376933820102,0,1144.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067376934035035,0,1144.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067376934260982,0,1144.0,303
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067376934458505,0,1144.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067379670577024,0,1144.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067380033524382,0,1144.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067380357626685,0,1144.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067380618246719,0,1144.0,97
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067380618459811,0,1144.0,97
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403281198717,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403281420332,0,1144.0,403
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403281633017,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403330549615,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403907587854,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067403957798294,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067404699953804,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067404790756827,0,1144.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067410916221641,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067410916446672,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067410965485980,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067411517580856,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067411569862763,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067414714809633,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067415495761731,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067418239284529,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067421128866145,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067423279713085,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067423329215722,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067423830097372,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067428741430541,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067430358053244,0,1144.0,750
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067430914945336,0,1144.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067430915139042,0,1144.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067432614900455,0,1144.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067432615121805,0,1144.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067445919320439,0,1144.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067448796668239,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067448796883893,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067455049224031,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067455791137082,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067458044979530,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067469584416158,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067479622112060,0,1143.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481078372125,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481078586515,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481129238072,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481639852113,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481695402982,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067481741083449,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067482015873379,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067482131272704,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067482415192749,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067484704693579,0,1144.0,105
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067485033473234,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067485033729480,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067485390952167,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067485757947218,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067486700415849,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067487306952268,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067490689659492,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067490739425111,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067491854888573,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067493885263328,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067494167274397,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067494885719975,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067497886097777,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067499607252152,0,1144.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067500892856358,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067500893068590,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067505385133938,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067505977878654,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067508080795048,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067508080953184,0,1144.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067508081186176,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067509060616711,0,1144.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067513550624686,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067513550776853,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067516039169913,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067520971474501,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067532086130972,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067533745807216,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067533794612084,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067534284150268,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067537898953390,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067554038244988,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067554092871505,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067554609308483,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067556017014681,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067559949947134,0,1144.5,510
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067583928907130,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067583929146486,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067589887951740,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067597472636087,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067607955631837,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067612764292050,0,1144.0,900
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067615301545615,0,1144.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067615301963179,0,1144.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067615302223328,0,1144.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067615302667693,0,1144.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067615350319077,0,1144.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067618563387706,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067618563591770,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067618613759293,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067618663951658,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067622195331494,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067622424085580,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067625772945661,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067625971565426,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626308364704,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626875486423,0,1144.0,78
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626932454120,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626932776545,0,1144.5,15
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626933201116,0,1144.5,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067626933544292,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067628039605209,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067628365412814,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067630522469199,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067632857790050,0,1144.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067634232527976,0,1145.0,395
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067634232749625,0,1145.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067634232949187,0,1145.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747067634233179090,0,1145.0,395
